,MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth
4966,0.0,0.0,83.33333333,20,0,2,9.25,6
4967,118.36,-11.84,0.0,110,1,18,5.75,15
4968,121.67,-13.13,0.0,20,1,15,6.75,20
4969,120.0,-12.5,0.0,20,2,10,6.75,14
4970,122.0,-13.25,0.0,10,2,7,2.75,13
4971,0.0,0.0,83.33333333,20,0,7,4.75,6
4972,119.64,-12.36,0.0,150,2,9,0.25,15
4973,0.0,0.0,83.33333333,30,0,7,0.0,16
4974,120.0,-12.5,0.0,60,1,17,0.25,17
4975,119.87,-12.45,0.0,200,2,7,4.0,7
4976,101.67,-1.59,0.0,60,0,13,8.75,4
4977,102.5,-2.33,0.0,120,0,3,6.5,5
4978,119.85,-12.44,0.0,90,2,17,0.5,13
4979,0.0,0.0,83.33333333,50,0,3,8.75,11
4980,119.27,-12.21,0.0,200,1,14,1.75,19
4981,100.71,-0.7,0.0,140,0,14,9.25,18
4982,119.24,-12.2,0.0,150,2,18,8.5,5
4983,0.0,0.0,83.33333333,100,0,1,7.0,12
4984,119.67,-12.37,0.0,120,2,4,4.25,8
4985,121.82,-13.19,0.0,110,1,14,1.75,12
4986,118.38,-11.85,0.0,140,1,11,7.5,11
4987,118.25,-11.79,0.0,80,2,1,7.25,19
4988,120.71,-12.77,0.0,170,1,10,1.25,1
4989,119.71,-12.39,0.0,70,2,15,7.25,4
4990,120.0,-12.5,0.0,180,2,10,3.25,1
4991,118.92,-12.07,0.0,160,2,5,3.75,9
4992,118.89,-12.06,0.0,30,1,10,2.0,9
4993,0.0,0.0,83.33333333,110,0,10,7.5,16
4994,120.48,-12.68,0.0,140,2,12,0.0,13
4995,121.33,-13.01,0.0,10,1,8,9.0,13
4996,120.42,-12.66,0.0,160,2,13,5.25,12
4997,119.47,-12.29,0.0,100,2,10,7.5,4
4998,0.0,0.0,83.33333333,80,0,5,2.75,6
4999,0.0,0.0,83.33333333,20,0,12,2.75,8
5000,119.49,-12.3,0.0,130,2,13,5.75,17
5001,103.33,-3.03,0.0,60,0,10,6.5,4
5002,119.87,-12.45,0.0,160,2,7,9.75,13
5003,119.88,-12.45,0.0,170,2,5,3.75,15
5004,0.0,0.0,83.33333333,90,0,2,9.0,15
5005,0.0,0.0,83.33333333,150,0,10,8.25,20
5006,120.22,-12.59,0.0,60,1,19,6.5,16
5007,120.73,-12.78,0.0,200,2,20,7.75,18
5008,119.19,-12.18,0.0,140,2,5,9.0,5
5009,117.73,-11.58,0.0,50,1,17,2.75,14
5010,0.0,0.0,83.33333333,60,0,5,4.5,6
5011,121.56,-13.09,0.0,60,1,8,3.75,12
5012,118.67,-11.97,0.0,20,1,6,5.5,10
5013,122.07,-13.28,0.0,100,2,14,5.5,8
5014,123.33,-13.73,0.0,20,1,6,4.75,17
5015,0.0,0.0,83.33333333,50,0,9,5.5,5
5016,102.0,-1.42,0.0,100,0,1,0.25,7
5017,121.22,-12.96,0.0,170,1,1,7.25,3
5018,118.95,-12.08,0.0,140,2,12,5.5,9
5019,119.54,-12.32,0.0,190,1,19,0.75,16
5020,100.83,-0.81,0.0,120,0,9,4.75,15
5021,120.3,-12.62,0.0,110,1,5,0.75,15
5022,0.0,0.0,83.33333333,40,0,18,0.25,18
5023,119.87,-12.45,0.0,100,2,16,8.25,4
5024,119.92,-12.47,0.0,80,1,14,3.0,11
5025,119.83,-12.43,0.0,160,1,18,6.25,4
5026,119.33,-12.24,0.0,10,1,9,8.5,16
5027,0.0,0.0,83.33333333,200,0,7,4.75,14
5028,0.0,0.0,83.33333333,100,0,7,4.75,10
5029,0.0,0.0,83.33333333,60,0,6,6.75,16
5030,0.0,0.0,83.33333333,170,0,12,8.5,3
5031,122.0,-13.25,0.0,70,2,5,3.75,15
5032,0.0,0.0,83.33333333,10,0,16,9.5,1
5033,101.76,-1.68,0.0,170,0,4,5.5,17
5034,0.0,0.0,83.33333333,20,0,17,9.0,7
5035,102.0,-1.89,0.0,50,0,10,4.5,6
5036,0.0,0.0,83.33333333,120,0,1,3.5,13
5037,120.0,-12.5,0.0,10,1,8,3.25,14
5038,118.48,-11.89,0.0,70,2,17,3.25,1
5039,118.22,-11.78,0.0,30,1,9,1.75,2
5040,120.94,-12.86,0.0,170,2,7,1.25,19
5041,119.74,-12.4,0.0,180,2,20,0.0,3
5042,114.67,-10.19,0.0,10,1,15,8.25,9
5043,0.0,0.0,83.33333333,120,0,5,6.5,1
5044,121.7,-13.14,0.0,90,2,5,6.75,7
5045,122.0,-13.25,0.0,30,2,3,8.75,1
5046,119.79,-12.42,0.0,160,1,4,4.0,10
5047,119.24,-12.2,0.0,150,1,10,6.25,13
5048,0.0,0.0,83.33333333,190,0,9,9.75,6
5049,120.04,-12.51,0.0,180,1,1,3.25,2
5050,120.33,-12.63,0.0,20,2,9,2.0,16
5051,0.0,0.0,83.33333333,20,0,17,7.5,3
5052,119.07,-12.13,0.0,50,1,6,6.5,9
5053,122.0,-13.25,0.0,40,1,7,8.25,5
5054,119.11,-12.15,0.0,90,2,20,10.0,3
5055,120.06,-12.52,0.0,110,2,15,2.25,11
5056,118.5,-11.9,0.0,120,1,18,2.75,18
5057,115.67,-10.66,0.0,20,2,20,4.5,8
5058,122.48,-13.42,0.0,70,2,14,1.75,1
5059,119.22,-12.19,0.0,120,2,4,3.0,4
5060,101.11,-1.08,0.0,90,0,3,10.0,2
5061,120.36,-12.64,0.0,110,1,11,7.5,10
5062,118.67,-11.97,0.0,90,2,16,5.75,8
5063,119.92,-12.47,0.0,170,2,2,3.5,11
5064,120.67,-12.76,0.0,20,1,17,2.75,12
5065,0.0,0.0,83.33333333,40,0,5,2.25,13
5066,119.88,-12.45,0.0,110,2,13,5.75,14
5067,119.81,-12.43,0.0,70,1,6,2.5,7
5068,120.0,-12.5,0.0,200,2,8,3.75,11
5069,100.83,-0.81,0.0,120,0,3,5.75,20
5070,0.0,0.0,83.33333333,130,0,12,0.25,11
5071,118.57,-11.93,0.0,70,2,2,8.0,9
5072,0.0,0.0,83.33333333,130,0,12,9.0,4
5073,0.0,0.0,83.33333333,20,0,16,1.25,18
5074,100.56,-0.55,0.0,180,0,11,3.75,15
5075,119.26,-12.21,0.0,90,1,9,10.0,2
5076,102.5,-2.33,0.0,40,0,15,8.25,19
5077,102.73,-2.52,0.0,110,0,4,6.0,14
5078,0.0,0.0,83.33333333,10,0,13,6.5,8
5079,120.5,-12.69,0.0,40,2,7,7.75,17
5080,119.0,-12.1,0.0,20,1,14,5.25,11
5081,0.0,0.0,83.33333333,40,0,11,3.5,19
5082,0.0,0.0,83.33333333,110,0,1,5.75,3
5083,0.0,0.0,83.33333333,150,0,13,3.5,5
5084,0.0,0.0,83.33333333,10,0,6,1.5,20
5085,119.47,-12.29,0.0,150,2,19,9.75,9
5086,0.0,0.0,83.33333333,170,0,18,2.0,14
5087,121.78,-13.17,0.0,90,2,10,7.0,18
5088,120.22,-12.59,0.0,60,2,4,8.25,18
5089,119.15,-12.16,0.0,110,1,9,0.25,9
5090,101.11,-1.08,0.0,90,0,13,7.75,7
5091,120.15,-12.56,0.0,180,1,15,8.75,18
5092,119.45,-12.28,0.0,110,1,19,7.0,8
5093,0.0,0.0,83.33333333,170,0,3,9.5,8
5094,120.14,-12.55,0.0,190,2,19,4.0,12
5095,119.67,-12.37,0.0,60,2,14,9.0,15
5096,120.52,-12.7,0.0,180,2,11,8.75,19
5097,0.0,0.0,83.33333333,160,0,2,1.75,1
5098,118.93,-12.07,0.0,50,2,15,3.5,18
5099,121.13,-12.93,0.0,130,1,4,10.0,7
5100,119.27,-12.21,0.0,110,1,17,8.25,8
5101,120.75,-12.79,0.0,170,1,12,5.0,20
5102,118.98,-12.09,0.0,150,1,10,8.0,15
5103,120.27,-12.61,0.0,170,1,20,6.75,12
5104,118.91,-12.06,0.0,110,1,19,1.75,5
5105,120.13,-12.55,0.0,50,2,19,0.75,1
5106,119.4,-12.26,0.0,100,1,20,7.0,13
5107,120.48,-12.69,0.0,180,1,20,6.0,11
5108,100.67,-0.65,0.0,150,0,13,2.5,13
5109,122.0,-13.25,0.0,50,2,11,7.0,12
5110,0.0,0.0,83.33333333,90,0,3,10.0,3
5111,120.37,-12.64,0.0,180,1,5,8.25,16
5112,120.0,-12.5,0.0,170,2,7,10.0,18
5113,118.5,-11.9,0.0,200,1,20,9.0,9
5114,118.11,-11.74,0.0,60,2,4,2.5,6
5115,121.33,-13.01,0.0,80,2,16,9.0,7
5116,123.0,-13.61,0.0,20,1,2,4.75,5
5117,100.53,-0.52,0.0,190,0,1,6.25,14
5118,0.0,0.0,83.33333333,90,0,18,8.25,3
5119,0.0,0.0,83.33333333,80,0,17,2.0,13
5120,0.0,0.0,83.33333333,60,0,15,5.25,17
5121,121.67,-13.13,0.0,60,1,14,7.75,7
5122,100.67,-0.65,0.0,150,0,16,8.0,6
5123,119.67,-12.37,0.0,20,1,14,8.25,13
5124,0.0,0.0,83.33333333,140,0,11,0.75,4
5125,118.18,-11.76,0.0,110,1,4,9.25,13
5126,101.0,-0.97,0.0,100,0,16,8.5,17
5127,120.42,-12.66,0.0,160,1,17,6.5,7
5128,120.5,-12.69,0.0,80,1,11,1.25,15
5129,101.0,-0.97,0.0,100,0,11,2.75,11
5130,119.87,-12.45,0.0,200,1,15,8.25,18
5131,120.8,-12.81,0.0,50,1,15,3.5,7
5132,0.0,0.0,83.33333333,30,0,14,8.0,13
5133,121.33,-13.01,0.0,30,1,16,6.0,7
5134,118.94,-12.08,0.0,170,1,6,3.0,2
5135,120.08,-12.53,0.0,170,1,7,1.75,1
5136,0.0,0.0,83.33333333,200,0,8,3.0,8
5137,120.2,-12.58,0.0,200,1,6,4.25,8
5138,119.12,-12.15,0.0,190,1,12,4.5,15
5139,121.14,-12.94,0.0,70,1,13,3.25,5
5140,120.33,-12.63,0.0,20,1,3,6.0,8
5141,119.07,-12.13,0.0,180,2,16,9.25,9
5142,119.93,-12.47,0.0,200,2,9,0.5,8
5143,0.0,0.0,83.33333333,120,0,18,0.5,20
5144,118.67,-11.97,0.0,30,1,17,2.0,17
5145,101.18,-1.14,0.0,170,0,19,0.0,14
5146,118.89,-12.06,0.0,30,1,9,7.75,20
5147,0.0,0.0,83.33333333,20,0,16,8.0,7
5148,100.56,-0.55,0.0,180,0,4,7.0,5
5149,119.1,-12.14,0.0,140,2,14,3.0,19
5150,119.28,-12.21,0.0,120,2,10,4.75,11
5151,121.04,-12.9,0.0,90,2,4,1.0,6
5152,117.87,-11.63,0.0,50,2,5,8.25,8
5153,119.33,-12.24,0.0,30,2,17,2.0,13
5154,100.56,-0.55,0.0,180,0,17,1.5,17
5155,119.1,-12.14,0.0,140,2,11,3.25,5
5156,0.0,0.0,83.33333333,30,0,17,3.5,1
5157,118.62,-11.94,0.0,130,2,14,9.0,7
5158,101.11,-1.08,0.0,180,0,6,2.5,14
5159,0.0,0.0,83.33333333,160,0,17,2.25,19
5160,120.0,-12.5,0.0,40,2,16,7.5,17
5161,119.44,-12.28,0.0,190,1,18,7.75,15
5162,0.0,0.0,83.33333333,10,0,14,2.0,11
5163,120.93,-12.86,0.0,50,2,20,4.25,4
5164,120.8,-12.81,0.0,50,2,12,3.25,18
5165,101.05,-1.02,0.0,190,0,11,6.75,15
5166,0.0,0.0,83.33333333,20,0,11,10.0,15
5167,119.47,-12.29,0.0,50,2,4,9.0,19
5168,119.58,-12.34,0.0,80,2,12,5.0,11
5169,119.59,-12.34,0.0,130,1,8,8.25,19
5170,121.52,-13.08,0.0,70,1,17,3.0,8
5171,120.33,-12.63,0.0,120,2,19,0.0,19
5172,122.4,-13.4,0.0,50,1,14,6.75,11
5173,0.0,0.0,83.33333333,50,0,12,5.25,18
5174,118.27,-11.8,0.0,50,2,2,2.5,17
5175,131.82,-16.96,0.0,10,2,3,0.0,9
5176,0.0,0.0,83.33333333,90,0,11,6.25,15
5177,118.52,-11.9,0.0,90,2,3,5.75,13
5178,119.22,-12.19,0.0,180,2,9,9.75,14
5179,120.32,-12.62,0.0,190,2,2,0.75,11
5180,117.92,-11.65,0.0,80,2,11,4.0,16
5181,120.33,-12.63,0.0,40,2,12,1.25,18
5182,120.07,-12.53,0.0,190,1,16,1.25,6
5183,121.33,-13.01,0.0,30,2,15,5.5,16
5184,101.67,-1.59,0.0,180,0,2,0.25,16
5185,0.0,0.0,83.33333333,20,0,15,6.25,11
5186,119.11,-12.15,0.0,90,2,1,2.75,8
5187,0.0,0.0,83.33333333,40,0,3,4.75,11
5188,120.93,-12.86,0.0,50,1,10,5.75,5
5189,123.44,-13.76,0.0,60,2,17,6.0,6
5190,120.11,-12.54,0.0,60,2,19,6.5,16
5191,119.75,-12.4,0.0,80,2,7,4.5,8
5192,119.76,-12.41,0.0,170,2,18,5.5,17
5193,121.48,-13.06,0.0,90,2,19,6.5,13
5194,100.5,-0.49,0.0,200,0,14,1.5,15
5195,100.59,-0.58,0.0,170,0,4,5.75,18
5196,121.21,-12.96,0.0,160,2,9,9.0,17
5197,124.67,-14.18,0.0,10,2,11,10.0,12
5198,100.77,-0.75,0.0,130,0,3,8.5,17
5199,121.26,-12.98,0.0,180,1,11,7.0,16
5200,100.83,-0.81,0.0,120,0,6,3.75,10
5201,121.33,-13.01,0.0,120,1,20,8.25,15
5202,0.0,0.0,83.33333333,10,0,12,7.25,18
5203,120.06,-12.52,0.0,110,1,13,9.25,17
5204,121.33,-13.01,0.0,50,2,13,10.0,3
5205,118.78,-12.01,0.0,180,1,4,0.5,10
5206,100.63,-0.61,0.0,160,0,9,5.5,11
5207,0.0,0.0,83.33333333,10,0,3,6.25,7
5208,0.0,0.0,83.33333333,130,0,5,5.25,4
5209,117.67,-11.55,0.0,40,1,4,1.5,6
5210,0.0,0.0,83.33333333,150,0,10,4.5,13
5211,100.56,-0.55,0.0,180,0,4,3.0,11
5212,0.0,0.0,83.33333333,120,0,3,9.25,9
5213,100.71,-0.7,0.0,140,0,7,3.25,4
5214,0.0,0.0,83.33333333,20,0,13,6.75,15
5215,118.79,-12.02,0.0,110,1,12,9.25,17
5216,120.12,-12.55,0.0,110,1,16,4.25,12
5217,119.9,-12.46,0.0,140,1,17,4.0,9
5218,0.0,0.0,83.33333333,60,0,20,3.75,14
5219,119.65,-12.36,0.0,170,1,20,8.5,19
5220,120.48,-12.68,0.0,140,1,12,2.75,19
5221,101.67,-1.59,0.0,120,0,1,8.0,13
5222,100.63,-0.61,0.0,160,0,15,1.5,16
5223,100.59,-0.58,0.0,170,0,12,9.75,2
5224,120.46,-12.68,0.0,160,1,5,5.25,7
5225,120.0,-12.5,0.0,60,2,14,7.75,1
5226,119.61,-12.35,0.0,170,1,6,0.25,12
5227,0.0,0.0,83.33333333,20,0,10,9.75,18
5228,0.0,0.0,83.33333333,140,0,16,5.0,12
5229,120.36,-12.64,0.0,130,2,9,8.75,10
5230,117.95,-11.67,0.0,130,2,16,5.25,16
5231,121.07,-12.91,0.0,50,1,11,0.0,20
5232,100.5,-0.49,0.0,200,0,4,3.25,9
5233,120.98,-12.88,0.0,170,2,10,7.5,2
5234,118.67,-11.97,0.0,10,2,1,1.25,6
5235,119.59,-12.34,0.0,130,1,14,9.5,20
5236,101.11,-1.08,0.0,90,0,14,8.25,19
5237,101.67,-1.59,0.0,120,0,3,4.25,13
5238,0.0,0.0,83.33333333,30,0,10,0.0,9
5239,120.51,-12.7,0.0,170,2,3,0.25,17
5240,118.33,-11.83,0.0,40,2,5,4.5,19
5241,102.5,-2.33,0.0,80,0,18,8.25,16
5242,121.27,-12.98,0.0,200,1,3,6.5,3
5243,119.33,-12.24,0.0,10,1,4,0.25,7
5244,123.33,-13.73,0.0,10,1,6,3.25,2
5245,0.0,0.0,83.33333333,200,0,11,2.5,10
5246,119.12,-12.15,0.0,160,2,17,3.0,2
5247,119.63,-12.36,0.0,200,1,1,4.5,6
5248,119.0,-12.1,0.0,20,2,5,5.75,2
5249,0.0,0.0,83.33333333,20,0,9,2.0,10
5250,119.6,-12.34,0.0,200,1,14,7.25,1
5251,119.47,-12.29,0.0,150,1,20,3.5,3
5252,100.91,-0.88,0.0,110,0,3,6.25,18
5253,121.58,-13.1,0.0,80,1,16,8.5,15
5254,119.25,-12.2,0.0,160,2,15,5.5,6
5255,0.0,0.0,83.33333333,120,0,5,3.75,9
5256,0.0,0.0,83.33333333,130,0,19,3.75,13
5257,120.89,-12.84,0.0,60,1,6,0.5,3
5258,119.9,-12.46,0.0,70,2,8,2.25,20
5259,120.56,-12.71,0.0,60,1,14,1.0,15
5260,121.0,-12.88,0.0,80,1,16,7.25,9
5261,119.87,-12.45,0.0,160,2,12,0.75,5
5262,121.78,-13.17,0.0,30,1,9,6.75,4
5263,133.33,-9.51,0.0,30,0,2,0.0,8
5264,0.0,0.0,83.33333333,190,0,20,2.0,17
5265,123.33,-13.73,0.0,10,1,16,5.5,11
5266,0.0,0.0,83.33333333,110,0,20,3.0,9
5267,120.85,-12.83,0.0,110,2,14,1.0,2
5268,0.0,0.0,83.33333333,50,0,14,2.25,5
5269,120.22,-12.59,0.0,60,1,6,1.25,1
5270,120.98,-12.88,0.0,150,2,1,3.75,8
5271,119.92,-12.47,0.0,160,2,7,2.25,14
5272,102.5,-2.33,0.0,80,0,19,0.5,5
5273,119.33,-12.24,0.0,160,1,10,2.75,15
5274,102.5,-2.33,0.0,40,0,20,4.0,20
5275,117.67,-11.55,0.0,20,2,7,7.5,16
5276,120.54,-12.71,0.0,160,2,19,6.75,11
5277,122.67,-13.49,0.0,10,2,13,6.0,7
5278,121.54,-13.08,0.0,130,2,11,1.75,20
5279,119.49,-12.3,0.0,130,1,6,8.75,7
5280,0.0,0.0,83.33333333,200,0,3,1.75,20
5281,118.89,-12.06,0.0,30,2,17,4.75,12
5282,120.63,-12.74,0.0,200,1,11,6.25,16
5283,120.1,-12.54,0.0,140,1,1,1.75,18
5284,120.56,-12.71,0.0,120,2,8,4.25,15
5285,0.0,0.0,83.33333333,70,0,13,8.25,9
5286,120.31,-12.62,0.0,130,2,3,6.75,20
5287,120.26,-12.6,0.0,130,2,5,0.75,3
5288,120.0,-12.5,0.0,10,2,18,7.75,12
5289,0.0,0.0,83.33333333,170,0,3,9.5,13
5290,101.76,-1.68,0.0,170,0,3,10.0,3
5291,0.0,0.0,83.33333333,160,0,8,6.0,10
5292,113.78,-9.75,0.0,30,1,13,9.25,8
5293,119.27,-12.21,0.0,100,1,13,7.75,13
5294,121.24,-12.97,0.0,70,2,13,5.5,18
5295,100.67,-0.65,0.0,150,0,8,8.25,18
5296,100.71,-0.7,0.0,140,0,13,9.25,20
5297,118.4,-11.86,0.0,150,2,15,8.5,8
5298,119.67,-12.37,0.0,120,2,1,2.0,1
5299,118.47,-11.88,0.0,100,1,4,5.5,8
5300,120.0,-12.5,0.0,60,1,13,9.75,19
5301,121.89,-13.21,0.0,60,1,6,1.25,7
5302,0.0,0.0,83.33333333,120,0,18,3.0,3
5303,119.8,-12.42,0.0,170,2,7,7.0,7
5304,118.52,-11.9,0.0,90,1,20,4.25,20
5305,120.89,-12.84,0.0,60,2,4,9.25,10
5306,100.5,-0.49,0.0,200,0,14,9.75,18
5307,0.0,0.0,83.33333333,20,0,1,7.0,3
5308,100.63,-0.61,0.0,160,0,19,9.5,16
5309,114.0,-9.86,0.0,10,2,11,0.75,2
5310,120.5,-12.69,0.0,40,1,16,1.5,8
5311,120.0,-12.5,0.0,180,2,4,2.0,19
5312,119.18,-12.17,0.0,130,1,12,3.75,19
5313,121.93,-13.23,0.0,90,2,7,4.0,7
5314,119.83,-12.43,0.0,200,2,20,9.75,15
5315,0.0,0.0,83.33333333,190,0,14,7.0,10
5316,122.89,-13.57,0.0,30,2,11,8.5,15
5317,121.78,-13.17,0.0,30,2,20,4.75,18
5318,120.04,-12.52,0.0,150,2,19,1.75,2
5319,0.0,0.0,83.33333333,170,0,6,5.0,3
5320,119.65,-12.36,0.0,170,2,6,7.5,14
5321,101.05,-1.02,0.0,190,0,18,8.0,5
5322,101.11,-1.08,0.0,90,0,12,0.25,19
5323,120.96,-12.87,0.0,90,1,7,1.75,5
5324,100.63,-0.61,0.0,160,0,2,4.75,8
5325,0.0,0.0,83.33333333,110,0,5,6.0,2
5326,118.67,-11.97,0.0,40,2,16,6.75,15
5327,0.0,0.0,83.33333333,70,0,1,2.5,4
5328,100.67,-0.65,0.0,150,0,1,2.25,13
5329,119.7,-12.38,0.0,110,2,8,4.5,3
5330,122.33,-13.37,0.0,40,2,13,8.0,8
5331,121.03,-12.9,0.0,200,1,15,10.0,19
5332,120.52,-12.7,0.0,90,2,8,1.25,6
5333,0.0,0.0,83.33333333,10,0,20,5.0,4
5334,119.33,-12.24,0.0,10,2,1,2.75,2
5335,0.0,0.0,83.33333333,60,0,16,2.25,6
5336,117.33,-11.4,0.0,90,2,2,5.75,16
5337,100.56,-0.55,0.0,180,0,14,2.75,3
5338,119.69,-12.38,0.0,170,2,17,0.0,18
5339,121.59,-13.1,0.0,180,2,14,7.0,1
5340,0.0,0.0,83.33333333,20,0,20,0.5,4
5341,121.25,-12.98,0.0,80,2,2,8.25,8
5342,101.25,-1.2,0.0,80,0,4,7.25,2
5343,0.0,0.0,83.33333333,40,0,12,4.25,20
5344,100.67,-0.65,0.0,150,0,8,9.0,8
5345,120.7,-12.77,0.0,200,1,6,6.25,13
5346,118.89,-12.06,0.0,90,2,3,3.5,7
5347,0.0,0.0,83.33333333,30,0,14,6.5,11
5348,0.0,0.0,83.33333333,190,0,15,3.0,16
5349,0.0,0.0,83.33333333,200,0,10,2.75,16
5350,0.0,0.0,83.33333333,180,0,15,1.25,6
5351,120.94,-12.86,0.0,170,1,20,5.75,6
5352,120.85,-12.83,0.0,110,1,16,6.5,10
5353,120.15,-12.56,0.0,180,1,14,7.25,13
5354,120.67,-12.76,0.0,60,1,7,5.75,9
5355,117.9,-11.65,0.0,140,1,9,8.75,17
5356,101.67,-1.59,0.0,60,0,14,7.75,10
5357,120.13,-12.55,0.0,150,2,14,4.5,11
5358,120.67,-12.76,0.0,30,2,2,4.5,1
5359,0.0,0.0,83.33333333,10,0,8,4.25,8
5360,121.56,-13.09,0.0,90,1,8,8.5,2
5361,118.93,-12.07,0.0,100,1,19,3.25,14
5362,122.89,-13.57,0.0,60,1,9,6.25,18
5363,119.43,-12.28,0.0,200,2,19,7.75,1
5364,104.0,-3.57,0.0,50,0,1,8.5,8
5365,101.67,-1.59,0.0,60,0,7,1.0,17
5366,101.11,-1.08,0.0,180,0,7,5.75,17
5367,115.33,-10.5,0.0,10,1,20,3.0,19
5368,121.9,-13.22,0.0,70,2,20,5.25,6
5369,119.83,-12.43,0.0,80,1,6,7.75,9
5370,100.59,-0.58,0.0,170,0,18,3.0,19
5371,100.71,-0.7,0.0,140,0,8,2.5,2
5372,119.69,-12.38,0.0,170,2,3,4.0,4
5373,120.15,-12.56,0.0,130,1,15,9.0,16
5374,118.95,-12.08,0.0,70,1,14,2.75,11
5375,119.54,-12.32,0.0,130,2,11,6.75,13
5376,121.54,-13.08,0.0,130,2,14,9.0,16
5377,121.05,-12.9,0.0,70,1,12,7.75,15
5378,119.17,-12.17,0.0,160,1,14,5.5,11
5379,120.0,-12.5,0.0,40,1,10,4.75,12
5380,0.0,0.0,83.33333333,10,0,9,2.75,14
5381,120.33,-12.63,0.0,120,1,5,5.5,1
5382,121.53,-13.08,0.0,170,1,1,1.25,8
5383,119.45,-12.28,0.0,110,1,13,3.5,9
5384,120.32,-12.62,0.0,190,2,9,8.5,18
5385,100.63,-0.61,0.0,160,0,18,6.75,2
5386,101.76,-1.68,0.0,170,0,1,1.25,6
5387,100.56,-0.55,0.0,180,0,12,5.5,18
5388,118.8,-12.02,0.0,200,1,4,7.5,9
5389,119.49,-12.3,0.0,170,1,1,9.5,20
5390,121.56,-13.09,0.0,90,1,18,0.0,19
5391,121.33,-13.01,0.0,20,2,11,9.5,9
5392,0.0,0.0,83.33333333,40,0,11,9.75,20
5393,118.59,-11.94,0.0,90,1,9,7.25,6
5394,100.67,-0.65,0.0,150,0,14,7.5,15
5395,118.71,-11.98,0.0,150,2,15,4.5,20
5396,119.29,-12.22,0.0,150,2,7,3.5,18
5397,119.17,-12.17,0.0,40,1,8,6.25,18
5398,118.97,-12.09,0.0,130,2,10,9.5,6
5399,122.44,-13.41,0.0,30,1,3,0.75,13
5400,121.56,-13.09,0.0,60,2,20,4.25,7
5401,120.4,-12.66,0.0,150,1,14,10.0,14
5402,101.88,-1.78,0.0,160,0,3,2.0,5
5403,120.81,-12.81,0.0,140,2,19,7.0,18
5404,120.33,-12.63,0.0,20,1,11,4.25,4
5405,119.05,-12.12,0.0,140,1,15,8.0,2
5406,119.78,-12.41,0.0,30,2,4,9.25,10
5407,119.33,-12.24,0.0,50,1,17,2.5,8
5408,0.0,0.0,83.33333333,100,0,18,0.25,1
5409,120.73,-12.78,0.0,110,1,16,1.25,5
5410,120.67,-12.76,0.0,70,1,17,1.0,10
5411,0.0,0.0,83.33333333,110,0,15,2.0,10
5412,119.92,-12.47,0.0,80,2,8,8.5,7
5413,122.0,-13.25,0.0,10,1,4,2.5,5
5414,102.73,-2.52,0.0,110,0,7,3.25,19
5415,119.33,-12.24,0.0,40,2,19,3.75,12
5416,0.0,0.0,83.33333333,50,0,14,10.0,17
5417,0.0,0.0,83.33333333,100,0,9,3.25,10
5418,121.58,-13.1,0.0,110,1,13,7.75,18
5419,118.95,-12.08,0.0,190,2,7,9.0,15
5420,0.0,0.0,83.33333333,160,0,12,5.0,14
5421,121.06,-12.91,0.0,170,1,1,4.0,6
5422,120.26,-12.6,0.0,180,2,2,3.0,18
5423,101.0,-0.97,0.0,100,0,3,5.25,11
5424,119.75,-12.4,0.0,160,1,16,10.0,6
5425,121.92,-13.22,0.0,160,1,17,2.0,1
5426,0.0,0.0,83.33333333,60,0,8,1.25,8
5427,126.0,-14.61,0.0,10,2,16,3.75,7
5428,122.67,-13.49,0.0,20,2,6,2.5,20
5429,101.0,-0.97,0.0,100,0,4,6.25,11
5430,101.82,-1.72,0.0,110,0,19,0.75,14
5431,119.87,-12.45,0.0,50,2,7,4.25,3
5432,101.43,-1.37,0.0,140,0,20,1.25,16
5433,101.0,-0.97,0.0,200,0,16,9.75,12
5434,0.0,0.0,83.33333333,160,0,1,4.5,8
5435,120.86,-12.83,0.0,70,1,19,2.25,14
5436,120.04,-12.52,0.0,150,2,12,6.0,5
5437,0.0,0.0,83.33333333,80,0,3,8.25,20
5438,100.91,-0.88,0.0,110,0,2,1.25,13
5439,121.33,-13.01,0.0,30,1,5,6.0,14
5440,120.24,-12.59,0.0,110,2,9,8.25,20
5441,119.18,-12.17,0.0,130,1,1,8.25,15
5442,0.0,0.0,83.33333333,180,0,16,1.5,17
5443,0.0,0.0,83.33333333,150,0,10,8.25,1
5444,0.0,0.0,83.33333333,40,0,20,8.25,13
5445,101.25,-1.2,0.0,160,0,6,4.0,19
5446,120.33,-12.63,0.0,20,1,3,6.0,17
5447,120.95,-12.87,0.0,70,1,17,6.5,6
5448,0.0,0.0,83.33333333,130,0,12,2.5,9
5449,120.0,-12.5,0.0,10,1,10,10.0,3
5450,0.0,0.0,83.33333333,150,0,3,0.75,16
5451,0.0,0.0,83.33333333,100,0,17,6.5,1
5452,119.86,-12.44,0.0,140,1,20,3.5,9
5453,120.71,-12.77,0.0,150,2,14,5.75,9
5454,120.0,-12.5,0.0,160,2,3,5.25,2
5455,122.22,-13.33,0.0,30,1,13,0.75,17
5456,119.89,-12.46,0.0,120,2,3,5.5,10
5457,0.0,0.0,83.33333333,130,0,4,0.25,11
5458,121.22,-12.97,0.0,60,2,7,4.75,14
5459,100.91,-0.88,0.0,110,0,10,7.5,12
