,MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth
5864,100.0,0.0,37.5,40,0,2,6.75,19
5865,73.95,11.5,25.0,120,1,3,0.5,2
5866,100.0,0.0,37.5,170,0,15,7.5,18
5867,99.78,0.06,0.0,190,0,15,2.5,19
5868,100.0,0.0,37.5,20,0,3,2.25,20
5869,100.0,0.0,37.5,60,0,6,4.25,9
5870,64.25,10.54,25.0,10,1,6,5.25,8
5871,100.0,0.0,37.5,100,0,17,6.75,10
5872,73.59,7.58,25.0,160,1,11,7.75,17
5873,75.6,6.96,0.0,180,1,13,8.25,2
5874,99.31,0.19,0.0,60,0,5,5.0,18
5875,100.0,0.0,37.5,170,0,15,3.5,14
5876,79.13,5.89,0.0,60,2,20,7.5,5
5877,100.0,0.0,37.5,190,0,12,2.25,14
5878,72.64,7.87,25.0,90,1,19,3.0,4
5879,73.2,7.7,25.0,100,1,14,4.0,7
5880,100.0,0.0,37.5,110,0,16,0.25,7
5881,99.65,0.09,0.0,120,0,9,8.5,1
5882,100.0,0.0,37.5,110,0,13,5.25,11
5883,100.0,0.0,37.5,30,0,16,1.0,4
5884,72.13,8.03,25.0,190,2,10,0.5,6
5885,75.73,5.26,12.5,100,2,2,0.0,6
5886,75.6,6.96,0.0,110,1,7,3.25,19
5887,100.0,0.0,37.5,150,0,15,0.5,13
5888,100.0,0.0,37.5,120,0,8,1.5,10
5889,74.24,7.37,25.0,90,1,18,5.25,5
5890,73.31,7.66,25.0,100,1,7,3.25,11
5891,99.58,0.11,0.0,200,0,18,1.75,13
5892,100.0,0.0,37.5,140,0,17,2.25,17
5893,76.1,6.81,0.0,200,1,6,4.0,4
5894,73.52,7.6,25.0,160,2,17,5.75,12
5895,100.0,0.0,37.5,170,0,10,7.25,18
5896,72.95,7.77,25.0,200,1,8,9.0,3
5897,99.34,0.18,0.0,190,0,18,3.75,20
5898,73.76,7.52,25.0,150,1,8,6.75,4
5899,72.86,7.8,25.0,90,1,13,1.25,11
5900,100.0,0.0,37.5,150,0,4,10.0,17
5901,72.31,7.97,25.0,160,1,12,6.5,3
5902,99.56,0.12,0.0,190,0,14,9.5,18
5903,74.62,7.26,25.0,140,1,13,5.25,17
5904,99.72,0.07,0.0,150,0,6,7.25,20
5905,99.75,0.07,0.0,170,0,14,8.0,9
5906,99.78,0.06,0.0,190,0,20,1.75,9
5907,100.0,0.0,37.5,160,0,18,0.5,15
5908,73.46,7.61,25.0,140,2,10,1.5,13
5909,73.12,7.72,25.0,120,1,9,2.5,4
5910,75.34,7.04,0.0,150,1,13,1.25,12
5911,74.71,7.23,25.0,60,2,10,0.75,13
5912,100.0,0.0,37.5,190,0,19,8.75,1
5913,74.42,7.32,25.0,120,2,4,10.0,6
5914,100.0,0.0,37.5,190,0,12,6.0,9
5915,78.84,5.98,0.0,40,1,18,1.5,2
5916,72.43,7.94,25.0,70,1,12,4.5,4
5917,73.17,7.71,25.0,90,2,13,0.5,6
5918,75.33,7.04,0.0,20,2,13,0.25,20
5919,100.0,0.0,37.5,60,0,19,1.75,1
5920,99.58,0.11,0.0,100,0,4,9.5,14
5921,75.72,6.92,0.0,110,1,20,6.75,4
5922,73.83,7.5,25.0,30,1,3,8.25,20
5923,72.2,8.01,25.0,40,2,12,2.0,5
5924,69.52,8.85,25.0,40,1,8,9.0,20
5925,100.0,0.0,37.5,70,0,19,2.0,20
5926,84.43,4.33,0.0,10,2,18,6.75,7
5927,99.77,0.06,0.0,180,0,8,3.5,5
5928,75.16,7.72,0.0,150,2,1,8.25,16
5929,74.7,7.24,25.0,130,1,2,10.0,12
5930,100.0,0.0,37.5,180,0,4,5.0,3
5931,77.85,6.28,0.0,10,2,14,9.25,3
5932,99.62,0.1,0.0,110,0,14,8.0,8
5933,71.45,8.24,25.0,50,2,6,9.25,5
5934,99.58,0.11,0.0,200,0,17,7.0,5
5935,100.0,0.0,37.5,170,0,20,2.75,14
5936,72.0,6.52,25.0,70,1,4,0.75,1
5937,100.0,0.0,37.5,20,0,10,3.75,7
5938,100.0,0.0,37.5,40,0,9,0.5,12
5939,72.04,8.06,25.0,60,1,18,5.5,10
5940,74.47,7.3,25.0,100,1,12,8.75,3
5941,73.5,7.61,25.0,70,2,17,4.5,3
5942,73.0,7.76,25.0,160,2,11,8.25,7
5943,73.86,7.49,25.0,50,1,13,0.5,10
5944,74.8,7.2,25.0,120,2,16,5.0,3
5945,77.13,6.49,0.0,70,2,9,7.5,6
5946,73.23,7.69,25.0,200,1,12,0.0,14
5947,100.0,0.0,37.5,170,0,3,5.0,9
5948,77.7,6.32,0.0,30,1,19,1.0,2
5949,76.51,6.68,0.0,190,2,2,4.5,6
5950,100.0,0.0,37.5,120,0,11,4.25,10
5951,73.57,7.58,25.0,120,1,8,5.75,8
5952,75.12,7.11,0.0,90,2,16,9.75,14
5953,71.48,8.23,25.0,150,1,18,7.0,6
5954,75.7,6.93,0.0,190,1,20,8.25,3
5955,74.37,7.34,25.0,160,2,15,9.75,13
5956,100.0,0.0,37.5,30,0,16,7.75,12
5957,71.95,8.08,25.0,100,1,11,0.0,9
5958,77.82,6.29,0.0,70,1,10,8.0,14
5959,76.88,6.57,0.0,90,1,18,1.25,13
5960,74.23,7.38,25.0,160,2,20,1.0,20
5961,74.88,7.18,25.0,110,1,16,5.0,1
5962,71.77,8.14,25.0,80,1,17,6.75,20
5963,78.44,15.85,12.5,120,2,1,1.25,20
5964,71.49,8.23,25.0,90,2,15,0.75,10
5965,99.77,0.06,0.0,180,0,18,6.25,11
5966,74.16,7.4,25.0,170,1,8,8.75,13
5967,63.38,10.82,25.0,10,2,8,5.5,11
5968,76.3,6.75,0.0,130,2,9,4.0,11
5969,71.6,8.19,25.0,40,1,7,6.25,20
5970,75.09,7.11,0.0,140,1,4,7.0,17
5971,74.31,7.36,25.0,60,2,10,0.0,10
5972,100.0,0.0,37.5,130,0,13,4.5,18
5973,70.4,6.84,25.0,200,2,4,1.0,12
5974,71.58,8.2,25.0,100,2,17,4.0,3
5975,99.48,0.14,0.0,80,0,6,6.0,7
5976,78.29,6.15,0.0,80,1,5,7.75,6
5977,100.0,0.0,37.5,130,0,20,0.25,16
5978,91.46,-1.01,0.0,20,0,5,0.0,17
5979,72.93,7.78,25.0,110,1,2,9.25,14
5980,74.82,7.2,25.0,160,2,11,1.5,14
5981,76.17,6.79,0.0,120,1,12,7.75,10
5982,73.28,7.67,25.0,140,1,5,1.5,13
5983,100.0,0.0,37.5,40,0,4,6.0,18
5984,73.39,7.64,25.0,120,1,9,0.5,9
5985,74.72,7.23,25.0,180,1,20,6.5,1
5986,74.85,7.19,25.0,60,1,9,6.0,5
5987,100.0,0.0,37.5,120,0,17,0.25,14
5988,100.0,0.0,37.5,70,0,7,7.0,18
5989,76.69,6.63,0.0,110,1,9,6.0,18
5990,74.86,7.19,25.0,170,2,15,2.0,1
5991,72.44,7.93,25.0,130,2,19,6.75,1
5992,72.74,7.84,25.0,130,1,13,2.75,13
5993,72.09,8.04,25.0,40,1,20,8.0,19
5994,70.83,8.43,25.0,50,2,18,0.75,3
5995,100.0,0.0,37.5,70,0,12,0.5,11
5996,73.59,7.58,25.0,70,2,9,4.75,20
5997,73.27,8.27,25.0,80,2,6,2.25,12
5998,70.12,8.66,25.0,40,1,8,0.5,13
5999,75.95,6.85,0.0,30,1,6,5.25,3
6000,100.0,0.0,37.5,70,0,12,2.25,1
6001,100.0,0.0,37.5,40,0,10,2.5,17
6002,72.08,8.05,25.0,90,1,12,3.75,9
6003,73.39,7.64,25.0,170,2,18,9.5,11
6004,74.63,7.25,25.0,60,1,7,3.75,20
6005,74.2,7.39,25.0,110,2,11,8.25,20
6006,75.11,7.11,0.0,80,1,2,6.0,8
6007,75.85,6.88,0.0,80,1,8,4.75,1
6008,76.23,13.09,0.0,200,2,1,1.0,5
6009,74.06,7.43,25.0,100,1,11,4.0,4
6010,99.75,0.07,0.0,170,0,5,6.75,8
6011,100.0,0.0,37.5,130,0,17,1.75,2
6012,100.0,0.0,37.5,70,0,14,2.75,8
6013,73.08,7.73,25.0,40,2,12,8.25,3
6014,99.79,0.06,0.0,200,0,5,3.0,2
6015,100.0,0.0,37.5,110,0,16,8.5,7
6016,72.19,8.01,25.0,120,1,12,5.0,19
6017,76.1,6.81,0.0,110,2,20,8.75,13
6018,100.0,0.0,37.5,50,0,3,6.25,20
6019,100.0,0.0,37.5,80,0,4,7.25,19
6020,100.0,0.0,37.5,110,0,2,7.0,4
6021,75.5,6.99,0.0,100,2,9,5.75,11
6022,74.73,7.23,25.0,170,2,2,8.0,5
6023,72.34,7.96,25.0,80,1,5,5.75,13
6024,73.67,7.55,25.0,130,2,8,8.25,15
6025,69.98,8.7,25.0,100,2,13,8.5,5
6026,64.91,10.32,25.0,10,1,9,7.0,1
6027,71.73,8.15,25.0,110,2,19,9.5,6
6028,73.14,7.72,25.0,40,1,4,8.25,3
6029,75.62,6.95,0.0,60,1,13,8.0,12
6030,100.0,0.0,37.5,140,0,12,2.5,12
6031,72.86,7.8,25.0,120,2,9,0.75,2
6032,73.45,7.62,25.0,120,1,5,9.5,5
6033,68.86,9.06,25.0,20,2,13,2.25,20
6034,71.85,8.12,25.0,140,1,16,8.75,20
6035,71.74,8.15,25.0,130,2,5,6.75,5
6036,73.86,7.49,25.0,140,1,13,8.5,8
6037,70.54,8.53,25.0,30,2,20,10.0,11
6038,71.98,8.07,25.0,120,1,18,4.75,14
6039,71.83,8.12,25.0,110,2,11,3.75,16
6040,100.0,0.0,37.5,60,0,14,5.5,17
6041,100.0,0.0,37.5,50,0,2,4.25,7
6042,73.93,7.47,25.0,160,2,2,8.75,9
6043,99.74,0.07,0.0,160,0,7,4.75,17
6044,76.33,9.97,0.0,40,2,2,4.25,9
6045,70.34,8.59,25.0,40,1,6,1.0,14
6046,73.88,7.49,25.0,100,1,19,5.5,1
6047,100.0,0.0,37.5,200,0,6,0.25,15
6048,100.0,0.0,37.5,30,0,18,4.5,11
6049,72.81,7.82,25.0,140,2,14,2.75,9
6050,73.38,7.64,25.0,50,1,13,5.25,3
6051,100.0,0.0,37.5,100,0,13,5.75,16
6052,100.0,0.0,37.5,80,0,8,6.25,5
6053,74.12,7.41,25.0,10,1,6,3.25,17
6054,69.57,8.83,25.0,90,2,19,10.0,15
6055,71.89,8.1,25.0,110,2,14,3.25,19
6056,75.53,6.98,0.0,100,1,2,3.75,1
6057,76.36,6.73,0.0,110,2,17,8.75,15
6058,73.25,7.68,25.0,40,2,17,5.75,6
6059,99.7,0.08,0.0,140,0,12,5.0,13
6060,72.91,7.79,25.0,130,1,15,0.5,20
6061,99.65,0.09,0.0,120,0,8,4.25,4
6062,98.96,0.28,0.0,40,0,10,1.5,8
6063,100.0,0.0,37.5,100,0,17,3.25,9
6064,76.87,6.57,0.0,50,2,3,4.25,11
6065,73.78,7.52,25.0,180,1,6,8.0,10
6066,100.0,0.0,37.5,120,0,20,6.5,8
6067,74.8,7.2,25.0,120,2,14,7.0,5
6068,100.0,0.0,37.5,30,0,4,2.75,9
6069,100.0,0.0,37.5,20,0,8,3.75,10
6070,100.0,0.0,37.5,150,0,12,6.25,3
6071,74.84,7.19,25.0,70,1,14,5.75,6
6072,100.0,0.0,37.5,10,0,7,1.25,20
6073,75.38,7.03,0.0,80,2,10,3.25,12
6074,71.77,8.14,25.0,80,1,12,7.5,16
6075,78.51,6.08,0.0,10,1,16,6.0,11
6076,73.62,7.57,25.0,70,2,16,1.5,3
6077,100.0,0.0,37.5,30,0,10,8.0,3
6078,72.49,7.92,25.0,200,1,7,7.25,14
6079,75.88,6.88,0.0,20,2,13,1.5,18
6080,75.56,6.97,0.0,90,1,7,1.0,18
6081,74.55,7.28,25.0,200,2,9,0.5,14
6082,74.08,7.42,25.0,110,1,9,9.75,17
6083,100.0,0.0,37.5,130,0,14,10.0,6
6084,100.0,0.0,37.5,110,0,11,8.5,6
6085,70.97,8.39,25.0,80,2,6,7.75,10
6086,100.0,0.0,37.5,100,0,2,9.5,10
6087,72.05,8.05,25.0,90,2,17,6.25,4
6088,73.66,7.55,25.0,110,1,4,1.25,2
6089,100.0,0.0,37.5,80,0,12,3.25,19
6090,78.07,6.21,0.0,20,1,18,1.75,4
6091,74.12,7.41,25.0,90,2,18,4.25,4
6092,71.35,8.27,25.0,30,1,11,9.5,11
6093,73.28,7.67,25.0,140,1,2,7.5,15
6094,100.0,0.0,37.5,110,0,3,3.75,9
6095,100.0,0.0,37.5,30,0,5,2.0,7
6096,100.0,0.0,37.5,50,0,7,9.5,16
6097,72.85,7.8,25.0,100,2,15,2.75,6
6098,100.0,0.0,37.5,80,0,18,2.0,15
6099,99.78,0.06,0.0,190,0,2,3.5,9
6100,70.18,4.47,25.0,110,2,5,1.25,8
6101,75.96,6.85,0.0,130,1,14,8.5,20
6102,74.47,7.3,25.0,50,2,8,9.0,7
6103,60.75,11.69,25.0,10,2,4,8.25,19
6104,75.18,7.92,0.0,90,2,2,5.5,15
6105,74.26,7.37,25.0,180,2,13,9.75,2
6106,75.03,7.13,0.0,140,2,6,7.25,10
6107,76.21,6.77,0.0,40,2,17,0.5,15
6108,100.0,0.0,37.5,200,0,18,7.75,3
6109,76.35,6.73,0.0,60,2,17,7.75,9
6110,69.61,8.82,25.0,50,2,16,8.25,9
6111,71.97,7.95,25.0,140,1,7,0.25,15
6112,70.29,8.61,25.0,40,2,9,1.75,19
6113,74.12,7.41,25.0,110,2,9,9.25,15
6114,72.94,7.78,25.0,200,1,20,4.5,15
6115,73.65,7.56,25.0,190,2,20,5.25,7
6116,99.65,0.09,0.0,120,0,4,7.75,13
6117,68.69,9.11,25.0,190,1,7,5.75,4
6118,72.6,7.88,25.0,150,1,3,7.0,13
6119,74.54,7.28,25.0,110,1,20,10.0,3
6120,72.15,8.02,25.0,160,1,8,5.25,7
6121,100.0,0.0,37.5,200,0,18,9.75,12
6122,72.88,7.8,25.0,30,2,19,8.0,2
6123,90.25,12.79,0.0,100,0,1,0.25,19
6124,100.0,0.0,37.5,40,0,19,8.5,5
6125,100.0,0.0,37.5,170,0,10,1.75,8
6126,100.0,0.0,37.5,100,0,13,1.25,6
6127,74.49,7.3,25.0,60,1,12,1.5,14
6128,100.0,0.0,37.5,10,0,13,0.25,19
6129,100.0,0.0,37.5,160,0,20,5.25,8
6130,75.22,7.08,0.0,30,1,15,8.5,10
6131,100.0,0.0,37.5,160,0,5,7.75,13
6132,100.0,0.0,37.5,20,0,19,7.25,9
6133,74.05,7.43,25.0,90,2,13,9.0,12
6134,100.0,0.0,37.5,20,0,17,8.75,5
6135,73.28,7.67,25.0,200,2,20,5.75,13
6136,70.54,8.53,25.0,150,1,19,1.0,9
6137,73.9,13.92,12.5,90,1,2,0.0,19
6138,100.0,0.0,37.5,150,0,6,7.75,19
6139,71.84,8.12,25.0,110,2,3,4.75,7
6140,100.0,0.0,37.5,180,0,12,4.75,9
6141,74.82,7.2,25.0,190,1,17,9.25,2
6142,72.63,7.87,25.0,110,2,12,9.0,1
6143,77.08,6.51,0.0,40,1,2,7.0,6
6144,71.56,8.21,25.0,30,2,11,4.5,6
6145,73.9,7.48,25.0,60,1,4,9.5,6
6146,73.76,7.52,25.0,30,2,8,1.75,3
6147,74.38,7.33,25.0,120,1,7,2.25,17
6148,72.59,7.89,25.0,60,2,17,3.5,20
6149,73.64,7.56,25.0,150,2,20,1.25,4
6150,74.12,7.41,25.0,20,2,5,3.75,11
6151,72.53,6.26,0.0,20,2,5,2.0,4
6152,99.74,0.07,0.0,160,0,16,8.5,11
6153,98.82,0.52,37.5,170,0,1,1.25,12
6154,74.52,7.29,25.0,110,2,19,2.5,9
6155,74.25,7.37,25.0,100,1,13,4.25,8
6156,72.17,8.01,25.0,170,2,15,9.5,10
6157,99.78,0.06,0.0,190,0,18,0.75,5
6158,76.0,6.84,0.0,90,2,14,6.0,8
6159,74.24,7.38,25.0,150,2,13,10.0,2
6160,100.0,0.0,37.5,190,0,9,1.0,6
6161,71.59,8.2,25.0,160,2,20,0.25,5
6162,75.16,7.09,0.0,160,1,20,7.75,14
6163,100.0,0.0,37.5,200,0,13,7.75,6
6164,73.29,7.67,25.0,110,2,18,4.25,16
6165,100.0,0.0,37.5,110,0,6,1.5,9
6166,73.82,7.51,25.0,50,2,17,3.25,9
6167,77.24,6.46,0.0,50,2,8,4.25,18
6168,71.35,8.27,25.0,80,2,14,9.25,4
6169,73.98,7.46,25.0,30,1,15,9.0,14
6170,74.07,7.43,25.0,180,1,7,7.25,10
6171,75.37,7.03,0.0,30,1,2,5.25,7
6172,73.34,7.65,25.0,90,1,8,4.0,3
6173,100.0,0.0,37.5,100,0,9,9.75,13
6174,99.68,0.09,0.0,130,0,19,8.25,10
6175,72.3,7.98,25.0,150,1,16,9.0,19
6176,74.71,7.23,25.0,190,2,8,0.0,19
6177,73.06,7.74,25.0,200,2,8,8.0,17
6178,74.54,7.28,25.0,90,2,14,1.25,3
6179,68.2,9.27,25.0,30,1,11,3.25,8
6180,74.66,7.25,25.0,160,2,10,2.5,7
6181,100.0,0.0,37.5,70,0,20,0.0,6
6182,99.58,0.11,0.0,200,0,6,2.0,8
6183,73.44,7.62,25.0,80,2,17,5.5,12
6184,100.0,0.0,37.5,40,0,8,7.5,3
6185,72.2,8.01,25.0,40,2,20,2.25,10
6186,71.44,8.24,25.0,200,1,13,8.75,11
6187,77.19,6.48,0.0,30,2,16,7.75,12
6188,73.91,7.48,25.0,200,2,6,2.75,14
6189,75.39,7.02,0.0,50,1,2,3.75,9
6190,73.79,7.51,25.0,20,1,3,3.75,8
6191,73.49,7.61,25.0,90,1,3,2.25,2
6192,73.39,7.64,25.0,170,2,9,4.75,6
6193,75.56,6.97,0.0,140,2,13,0.25,2
6194,75.3,7.05,0.0,170,2,10,1.25,7
6195,72.86,7.8,25.0,170,1,5,6.75,11
6196,72.11,8.03,25.0,120,2,8,4.75,18
6197,77.92,6.26,0.0,30,1,11,1.75,1
6198,100.0,0.0,37.5,150,0,11,1.25,14
6199,70.78,7.0,12.5,100,1,3,0.0,10
6200,75.47,7.0,0.0,70,1,20,7.75,10
6201,100.0,0.0,37.5,200,0,5,3.25,18
6202,100.0,0.0,37.5,50,0,9,1.0,8
6203,75.26,7.06,0.0,120,2,1,9.5,1
6204,66.39,9.84,25.0,40,1,9,0.75,7
6205,100.0,0.0,37.5,190,0,2,6.75,12
6206,95.83,1.12,0.0,10,0,13,5.25,7
6207,71.2,8.32,25.0,30,1,7,9.0,17
6208,100.0,0.0,37.5,110,0,7,3.25,9
6209,74.72,7.23,25.0,70,1,15,3.25,1
6210,69.78,4.84,25.0,40,2,5,0.0,19
6211,99.79,0.06,0.0,200,0,15,10.0,9
6212,100.0,0.0,37.5,110,0,2,3.5,9
6213,69.13,8.97,25.0,40,2,6,8.5,4
6214,73.03,7.75,25.0,10,2,10,4.0,15
6215,72.33,7.68,25.0,50,1,7,0.0,7
6216,76.73,10.02,25.0,30,2,3,2.25,5
6217,72.73,7.84,25.0,170,2,7,6.25,9
6218,78.18,12.4,0.0,90,2,2,1.25,11
6219,73.98,7.45,25.0,190,2,7,3.0,15
6220,69.98,10.47,25.0,70,1,4,0.25,10
6221,74.9,7.17,25.0,90,2,6,3.5,9
6222,100.0,0.0,37.5,110,0,13,9.0,9
6223,72.17,8.02,25.0,110,1,9,1.75,16
6224,100.0,0.0,37.5,70,0,19,0.0,18
6225,99.74,0.07,0.0,160,0,1,2.25,7
6226,99.31,0.19,0.0,60,0,11,9.0,1
6227,74.76,7.22,25.0,90,1,13,7.5,17
6228,70.45,4.63,25.0,130,2,4,1.0,10
6229,73.68,7.55,25.0,10,1,19,0.25,1
6230,100.0,0.0,37.5,70,0,20,0.0,12
6231,81.47,5.2,0.0,20,2,7,6.0,16
6232,100.0,0.0,37.5,60,0,8,8.0,14
6233,76.32,6.74,0.0,10,1,7,9.25,19
6234,100.0,0.0,37.5,10,0,6,3.75,3
6235,73.4,7.64,25.0,160,1,7,2.5,7
6236,72.2,8.01,25.0,120,2,12,9.5,3
6237,73.7,6.81,25.0,50,1,5,0.75,17
6238,99.65,0.09,0.0,120,0,10,1.75,11
6239,100.0,0.0,37.5,50,0,13,9.5,8
6240,71.11,8.35,25.0,40,2,19,9.5,5
6241,99.74,0.07,0.0,160,0,12,0.75,15
6242,99.44,0.15,0.0,150,0,15,6.75,14
6243,99.58,0.11,0.0,100,0,2,4.0,20
6244,100.0,0.0,37.5,130,0,1,5.75,13
6245,100.0,0.0,37.5,190,0,10,1.5,10
6246,82.29,4.1,0.0,180,0,3,0.0,10
6247,75.87,6.88,0.0,200,1,11,6.0,12
6248,73.03,7.75,25.0,120,2,2,7.0,11
6249,70.98,8.39,25.0,30,2,20,8.5,10
6250,98.96,0.28,0.0,40,0,1,8.75,4
6251,74.37,7.34,25.0,70,2,1,10.0,5
6252,74.23,7.38,25.0,60,1,14,2.5,10
6253,100.0,0.0,37.5,130,0,12,1.75,9
6254,73.68,7.55,25.0,160,2,17,7.0,18
6255,73.26,7.68,25.0,140,2,7,4.75,1
6256,73.82,7.5,25.0,80,1,12,0.5,2
6257,83.11,4.72,0.0,10,2,10,5.0,6
6258,71.64,8.18,25.0,30,2,16,8.25,8
6259,74.06,7.18,25.0,190,2,6,3.5,12
6260,100.0,0.0,37.5,90,0,14,8.5,5
6261,72.64,7.87,25.0,130,1,19,5.75,3
6262,100.0,0.0,37.5,130,0,7,6.0,14
6263,74.84,7.19,25.0,110,2,5,4.25,19
6264,99.54,0.12,0.0,180,0,13,3.5,10
6265,73.7,7.54,25.0,110,1,1,7.5,8
6266,100.0,0.0,37.5,110,0,11,7.5,10
6267,100.0,0.0,37.5,80,0,11,5.0,9
6268,72.22,8.0,25.0,60,1,15,6.75,16
6269,100.0,0.0,37.5,190,0,12,0.0,18
6270,99.48,0.14,0.0,80,0,1,6.0,19
6271,100.0,0.0,37.5,120,0,6,6.25,12
6272,75.08,7.12,0.0,140,2,11,8.0,8
6273,75.55,6.98,0.0,100,1,8,7.25,9
6274,69.74,8.78,25.0,20,2,20,4.25,16
6275,100.0,0.0,37.5,100,0,11,1.75,11
6276,73.53,7.59,25.0,200,1,8,1.25,17
6277,73.1,7.73,25.0,120,1,13,10.0,4
6278,100.0,0.0,37.5,90,0,11,4.0,10
6279,100.0,0.0,37.5,90,0,8,8.75,3
6280,74.97,7.15,25.0,160,1,10,1.0,11
6281,74.71,7.23,25.0,200,2,11,10.0,2
6282,73.06,7.74,25.0,190,1,19,1.0,14
6283,74.01,7.45,25.0,20,1,12,1.75,7
6284,75.58,6.97,0.0,140,1,13,5.0,19
6285,74.66,7.25,25.0,150,2,11,1.5,15
6286,70.67,8.48,25.0,110,2,17,0.25,8
6287,74.2,7.39,25.0,60,1,14,4.0,6
6288,75.48,7.0,0.0,160,2,10,4.0,13
6289,100.0,0.0,37.5,200,0,13,5.25,11
6290,74.06,7.43,25.0,170,1,17,1.0,19
6291,100.0,0.0,37.5,180,0,11,9.75,11
6292,76.9,6.56,0.0,150,2,18,9.25,17
6293,71.35,8.27,25.0,60,1,15,6.0,13
6294,73.18,7.7,25.0,100,1,2,9.5,5
6295,100.0,0.0,37.5,20,0,14,9.0,17
6296,73.1,7.73,25.0,200,2,13,0.25,17
6297,100.0,0.0,37.5,10,0,7,0.25,10
6298,100.0,0.0,37.5,30,0,20,8.75,18
6299,74.56,7.28,25.0,80,2,15,6.5,7
6300,72.59,7.89,25.0,110,1,13,6.75,13
6301,100.0,0.0,37.5,70,0,15,1.5,15
6302,100.0,0.0,37.5,140,0,9,1.75,9
6303,73.08,7.73,25.0,130,2,18,8.0,1
6304,99.07,0.25,0.0,90,0,5,10.0,11
6305,70.72,8.47,25.0,60,1,12,1.75,7
6306,75.41,7.02,0.0,150,1,10,5.0,19
6307,74.31,7.35,25.0,70,1,10,1.25,15
6308,78.51,6.08,0.0,10,1,18,3.75,10
6309,76.54,6.67,0.0,20,1,16,9.75,9
6310,100.0,0.0,37.5,130,0,5,8.75,12
6311,75.1,7.11,0.0,110,1,9,6.5,2
6312,72.08,8.05,25.0,60,2,20,9.0,7
6313,68.99,9.01,25.0,50,1,4,4.0,8
6314,74.48,7.3,25.0,170,2,10,9.5,17
6315,73.57,7.58,25.0,140,1,12,6.75,16
6316,72.71,7.85,25.0,180,2,14,0.25,13
6317,74.21,7.39,25.0,130,2,9,1.25,3
6318,100.0,0.0,37.5,60,0,3,6.25,12
6319,73.18,7.7,25.0,140,1,3,4.75,4
6320,100.0,0.0,37.5,10,0,16,2.75,14
6321,100.0,0.0,37.5,160,0,9,0.25,3
6322,100.0,0.0,37.5,70,0,12,10.0,14
6323,75.16,7.09,0.0,140,2,15,6.75,13
6324,100.0,0.0,37.5,50,0,5,7.75,16
6325,100.0,0.0,37.5,100,0,19,2.0,13
6326,69.83,14.67,25.0,170,2,2,0.25,6
6327,74.4,7.33,25.0,40,1,11,10.0,17
6328,75.07,7.12,0.0,30,1,4,9.0,19
6329,100.0,0.0,37.5,170,0,14,0.5,1
6330,72.63,7.55,25.0,150,2,7,0.75,8
6331,76.65,6.64,0.0,110,1,19,6.0,19
6332,100.0,0.0,37.5,150,0,17,4.5,18
6333,79.17,5.88,0.0,10,1,10,3.25,15
6334,73.7,7.54,25.0,170,1,6,3.5,8
6335,75.92,6.29,0.0,190,2,5,2.5,9
6336,77.1,6.51,0.0,90,1,5,9.25,9
6337,76.83,-16.92,12.5,150,2,1,0.0,17
6338,75.88,6.88,0.0,60,2,1,8.25,6
6339,99.65,0.09,0.0,120,0,16,7.25,3
6340,100.0,0.0,37.5,40,0,1,8.25,11
6341,70.58,8.51,25.0,70,1,10,8.5,5
6342,72.56,7.9,25.0,140,2,18,0.5,13
6343,100.0,0.0,37.5,130,0,18,1.0,12
6344,73.68,7.55,25.0,170,1,20,10.0,2
6345,72.34,7.96,25.0,150,1,15,8.75,12
6346,100.0,0.0,37.5,70,0,20,0.75,3
6347,70.45,8.55,25.0,80,1,7,1.75,1
6348,72.42,7.94,25.0,80,1,17,8.5,18
6349,74.4,7.33,25.0,140,1,12,5.25,2
6350,73.87,7.49,25.0,150,2,3,7.75,2
6351,73.25,7.68,25.0,120,2,19,0.5,4
6352,79.61,5.75,0.0,10,1,9,5.0,1
6353,68.75,9.09,25.0,20,1,17,4.5,6
6354,71.81,8.13,25.0,130,2,6,8.5,2
6355,73.93,7.47,25.0,80,2,4,9.0,19
6356,68.86,9.06,25.0,20,2,18,8.0,8
6357,100.0,0.0,37.5,40,0,10,1.0,2
6358,66.34,9.86,25.0,20,1,3,3.25,17
6359,100.0,0.0,37.5,90,0,3,8.5,11
6360,72.87,7.8,25.0,130,2,19,9.5,16
6361,100.0,0.0,37.5,90,0,19,7.5,2
6362,73.6,7.57,25.0,160,1,2,3.25,9
6363,72.76,7.83,25.0,140,2,14,5.0,7
6364,72.28,7.98,25.0,100,2,12,5.75,3
6365,76.21,6.77,0.0,100,2,15,5.5,4
6366,75.62,6.95,0.0,180,2,20,5.75,13
6367,74.8,7.2,25.0,120,2,10,0.25,1
6368,70.18,8.64,25.0,80,2,8,1.25,5
6369,100.0,0.0,37.5,70,0,11,8.0,5
6370,100.0,0.0,37.5,10,0,16,8.75,5
6371,74.93,7.16,25.0,130,1,1,7.0,9
6372,75.57,6.97,0.0,50,1,15,5.25,15
6373,100.0,0.0,37.5,120,0,10,0.5,3
6374,74.3,7.36,25.0,50,2,5,5.25,9
6375,100.0,0.0,37.5,160,0,13,5.0,12
6376,100.0,0.0,37.5,30,0,1,7.25,6
6377,99.44,0.15,0.0,150,0,6,1.5,8
6378,74.69,7.24,25.0,50,1,15,1.25,1
6379,99.48,0.14,0.0,80,0,18,8.25,13
